PERSONID,GTCBSA,HRHHID,HEHOUSUT,HRHTYPE,HEFAMINC,HRNUMHOU
29624,47900,571015000000000.0,1,7,15,1
29630,47900,571062000000000.0,1,1,14,2
29634,47900,571115000000000.0,1,1,11,2
29644,47900,571215000000000.0,1,4,9,2
29646,47900,571315000000000.0,1,7,16,2
29648,47900,571415000000000.0,1,7,14,1
29650,47900,571515000000000.0,1,4,7,2
29659,47900,571615000000000.0,1,7,1,1
29662,47900,571815000000000.0,1,7,15,1
29663,47900,575042000000000.0,1,1,10,2
29669,47900,591572000000000.0,1,4,14,2
29673,47900,591574000000000.0,1,7,8,4
29678,47900,591578000000000.0,1,7,7,1
29680,47900,611454000000000.0,1,7,14,1
29682,47900,611458000000000.0,1,7,9,1
29684,47900,611905000000000.0,1,6,11,1
29706,47900,612071000000000.0,1,7,7,1
29709,47900,612072000000000.0,1,1,16,2
29714,47900,621019000000000.0,1,3,6,2
29718,47900,625021000000000.0,1,1,12,7
29730,47900,631031000000000.0,1,1,15,4
29736,47900,631032000000000.0,1,1,12,5
29749,47900,631972000000000.0,1,6,9,1
29754,47900,637022000000000.0,1,3,4,3
29757,47900,640071000000000.0,1,6,13,1
29763,47900,640072000000000.0,1,7,8,1
29765,47900,651010000000000.0,1,1,11,5
29770,47900,651072000000000.0,1,6,11,1
29773,47900,651210000000000.0,1,1,15,4
29778,47900,651310000000000.0,1,1,10,5
29783,47900,651410000000000.0,1,7,6,1
29785,47900,651510000000000.0,1,6,15,2
29792,47900,651810000000000.0,1,7,13,2
29799,47900,651910000000000.0,1,4,10,2
29804,47900,653051000000000.0,1,7,11,1
29806,47900,653052000000000.0,1,1,14,2
29810,47900,657051000000000.0,1,7,13,2
29815,47900,657052000000000.0,1,6,16,1
29816,47900,661023000000000.0,1,4,10,3
29819,47900,661432000000000.0,1,6,4,1
29820,47900,671062000000000.0,1,7,16,1
29826,47900,671114000000000.0,1,6,15,2
29838,47900,671214000000000.0,1,6,11,1
29839,47900,671514000000000.0,1,7,12,1
29844,47900,671614000000000.0,1,1,8,2
29849,47900,671714000000000.0,1,7,15,2
29855,47900,671814000000000.0,1,7,12,2
29860,47900,675041000000000.0,1,7,15,1
29865,47900,675042000000000.0,1,1,16,4
29872,47900,681918000000000.0,1,7,15,3
29876,47900,703159000000000.0,1,7,14,1
29878,47900,703169000000000.0,1,7,16,1
29895,47900,703179000000000.0,1,1,9,4
29899,47900,703189000000000.0,1,4,11,2
29909,47900,705154000000000.0,1,6,15,2
29912,47900,705164000000000.0,1,4,12,2
29919,47900,705174000000000.0,1,4,4,4
29930,47900,705184000000000.0,1,1,16,4
29934,47900,710501000000000.0,1,1,15,2
29939,47900,710504000000000.0,1,1,14,2
29948,47900,710601000000000.0,1,7,9,1
29957,47900,710604000000000.0,1,7,2,1
29965,47900,710701000000000.0,1,6,15,1
29966,47900,710704000000000.0,1,6,9,1
29976,47900,710801000000000.0,1,4,11,3
29983,47900,710804000000000.0,1,6,15,1
29984,47900,711203000000000.0,1,7,15,1
30028,47900,711451000000000.0,1,7,14,1
30034,47900,711547000000000.0,1,7,15,2
30050,47900,711604000000000.0,1,1,16,2
30072,47900,712072000000000.0,1,3,16,3
30080,47900,721114000000000.0,1,6,13,1
30081,47900,721314000000000.0,1,6,4,1
30089,47900,725021000000000.0,1,3,14,3
30093,47900,725022000000000.0,1,6,10,1
30100,47900,731031000000000.0,1,4,12,2
30104,47900,731032000000000.0,1,7,9,2
30110,47900,731976000000000.0,1,6,1,1
30111,47900,731977000000000.0,1,1,16,2
30116,47900,737021000000000.0,1,3,15,2
30120,47900,737022000000000.0,1,4,11,3
30128,47900,740071000000000.0,1,7,9,1
30135,47900,740072000000000.0,1,7,9,1
30140,47900,751071000000000.0,1,7,4,1
30144,47900,751072000000000.0,1,1,16,3
30149,47900,751407000000000.0,1,1,16,2
30157,47900,753052000000000.0,1,6,10,1
30162,47900,761020000000000.0,1,1,16,2
30166,47900,761024000000000.0,1,1,14,2
30173,47900,771061000000000.0,1,6,14,2
30179,47900,775041000000000.0,1,6,1,2
30187,47900,781915000000000.0,1,6,16,2
30189,47900,791017000000000.0,1,1,15,3
30192,47900,812071000000000.0,1,4,10,2
30197,47900,825022000000000.0,1,1,16,2
30200,47900,831015000000000.0,1,7,6,1
30204,47900,831031000000000.0,1,7,14,1
30210,47900,831032000000000.0,1,6,15,2
30212,47900,831115000000000.0,1,7,14,1
30213,47900,831215000000000.0,1,1,11,3
30218,47900,831315000000000.0,1,6,6,1
30221,47900,831515000000000.0,1,7,15,1
30227,47900,831615000000000.0,1,7,14,1
30230,47900,831715000000000.0,1,4,10,4
30234,47900,831815000000000.0,1,7,7,1
30240,47900,831972000000000.0,1,1,12,8
30250,47900,837021000000000.0,1,7,12,1
30255,47900,840071000000000.0,1,6,12,1
30256,47900,840072000000000.0,1,7,13,1
30259,47900,851408000000000.0,1,6,14,1
30261,47900,853052000000000.0,1,6,12,1
30263,47900,857051000000000.0,1,3,6,2
30267,47900,857052000000000.0,1,1,16,2
30270,47900,861022000000000.0,1,6,8,1
30272,47900,861431000000000.0,1,1,16,3
30276,47900,871061000000000.0,1,7,15,1
30279,47900,871062000000000.0,1,4,10,4
30288,47900,871552000000000.0,1,6,16,1
30290,47900,871558000000000.0,1,6,12,1
30291,47900,875041000000000.0,1,6,16,2
30294,47900,875042000000000.0,1,6,1,1
30296,47900,881920000000000.0,1,7,14,1
30297,47900,891014000000000.0,1,4,12,3
30300,47900,891020000000000.0,1,1,16,3
30305,47900,891572000000000.0,1,6,4,1
30307,47900,921015000000000.0,1,1,16,2
30310,47900,921018000000000.0,1,1,16,3
30313,47900,921118000000000.0,1,7,12,1
30314,47900,921318000000000.0,1,6,4,1
30315,47900,921418000000000.0,1,1,16,4
30327,47900,921518000000000.0,1,6,15,2
30338,47900,921918000000000.0,1,1,16,2
30341,47900,961118000000000.0,1,1,13,2
30348,47900,961318000000000.0,1,7,10,1
30349,47900,961418000000000.0,1,6,13,1
30352,47900,961436000000000.0,1,4,13,3
30355,47900,961618000000000.0,1,7,12,1
30365,47900,961818000000000.0,1,6,14,1
30372,47900,981915000000000.0,1,1,13,2
30374,47900,991011000000000.0,1,1,16,4
30407,45300,10203900000000.0,1,6,14,2
30454,37340,10211300000000.0,1,7,3,1
30479,45300,10211900000000.0,1,6,5,1
30490,37340,10212000000000.0,1,1,1,6
30516,45300,10212400000000.0,1,6,11,3
30525,45300,10212900000000.0,1,4,9,2
30528,36740,10213000000000.0,1,4,13,2
30548,33100,10217000000000.0,1,1,15,2
30557,33100,10217300000000.0,1,1,7,4
30565,33100,10707000000000.0,1,1,5,3
30574,33100,21001100000000.0,1,6,10,1
30600,33100,61728100000000.0,1,4,13,2
30603,45300,62295300000000.0,1,1,13,2
30605,37340,62445400000000.0,1,7,6,1
30610,36740,82154400000000.0,1,7,7,1
30612,33100,91422100000000.0,1,4,15,5
30617,33100,91522100000000.0,1,4,14,4
30622,33100,92663800000000.0,1,7,14,1
30639,33100,104180000000000.0,1,7,8,1
30658,45300,106371000000000.0,1,4,11,2
30674,33100,107911000000000.0,1,1,10,2
30698,45300,111725000000000.0,1,1,14,4
30705,37340,112310000000000.0,1,7,6,1
30706,33100,112731000000000.0,1,3,9,3
30721,45300,113961000000000.0,5,6,14,1
30731,37340,114981000000000.0,1,1,13,4
30744,33100,117711000000000.0,1,3,9,5
30758,45300,118831000000000.0,1,1,16,2
30766,33100,120850000000000.0,5,7,6,6
30780,45300,121294000000000.0,1,3,14,2
30806,45300,125063000000000.0,1,1,12,3
30820,45300,127121000000000.0,1,1,15,4
30829,45300,127791000000000.0,1,6,12,2
30836,33100,129081000000000.0,1,1,11,5
30841,45300,129920000000000.0,1,1,5,6
30849,37340,131622000000000.0,1,1,11,2
30860,45300,133891000000000.0,1,6,16,2
30869,33100,135020000000000.0,1,4,7,5
30908,37340,142861000000000.0,1,7,7,1
30914,37340,144501000000000.0,1,1,15,4
30918,33100,144571000000000.0,1,7,8,1
30920,45300,146941000000000.0,1,1,12,2
30929,33100,148700000000000.0,1,6,12,1
30930,45300,151771000000000.0,1,6,15,1
30945,36740,157841000000000.0,1,7,15,1
30951,45300,161424000000000.0,1,1,14,5
30959,33100,161981000000000.0,1,6,2,1
30965,33100,166401000000000.0,1,7,11,1
30974,33100,168991000000000.0,1,1,16,2
30977,33100,170901000000000.0,1,6,3,1
30986,33100,171121000000000.0,1,4,7,2
30988,45300,171241000000000.0,1,7,12,1
30989,33100,171321000000000.0,1,6,7,1
30990,45300,171422000000000.0,1,1,14,2
30996,45300,172013000000000.0,1,7,1,1
31000,45300,172440000000000.0,1,6,6,2
31026,33100,183981000000000.0,1,6,13,1
31027,37340,184022000000000.0,1,6,9,1
31043,33100,186771000000000.0,1,6,3,2
31049,45300,189032000000000.0,1,7,4,1
31069,45300,198681000000000.0,1,7,5,1
31078,33100,200200000000000.0,1,1,14,4
31084,33100,203681000000000.0,1,1,7,2
31086,45300,204072000000000.0,1,1,6,6
31093,36740,204540000000000.0,1,7,2,1
31110,33100,209126000000000.0,1,1,15,3
31116,45300,210100000000000.0,1,1,15,2
31127,45300,211627000000000.0,1,3,15,2
31139,33100,220070000000000.0,1,6,3,1
31148,45300,228013000000000.0,1,6,15,1
31161,33100,231681000000000.0,1,7,16,1
31162,33100,232160000000000.0,1,4,6,2
31178,33100,239160000000000.0,1,4,7,2
31181,45300,241391000000000.0,1,6,2,2
31183,33100,241424000000000.0,1,3,5,2
31186,33100,241724000000000.0,1,4,1,2
31194,33100,243281000000000.0,1,7,12,1
31195,33100,245421000000000.0,1,7,12,2
31199,33100,249141000000000.0,1,1,16,2
31206,33100,251421000000000.0,1,7,6,1
31207,33100,252062000000000.0,1,7,3,1
31208,33100,252101000000000.0,1,6,3,1
31217,36740,255022000000000.0,1,7,6,1
31223,45300,256251000000000.0,1,1,13,2
31231,37340,260441000000000.0,1,6,6,1
31232,45300,260870000000000.0,1,1,14,3
31239,45300,261083000000000.0,1,1,11,2
31244,45300,263092000000000.0,1,6,6,1
31246,37340,264421000000000.0,1,4,9,4
31254,45300,270072000000000.0,1,7,2,1
31257,33100,270681000000000.0,1,1,12,4
31261,33100,271141000000000.0,1,7,13,1
31262,45300,272789000000000.0,1,6,6,1
31281,37340,284023000000000.0,1,4,11,3
31298,45300,291429000000000.0,1,7,15,1
31304,45300,293191000000000.0,1,6,3,1
31308,45300,297401000000000.0,1,1,15,4
31324,33100,307151000000000.0,1,4,7,2
31336,33100,310200000000000.0,1,4,7,2
31338,33100,310303000000000.0,1,1,6,5
31361,36740,329073000000000.0,1,1,8,4
31367,33100,351043000000000.0,1,6,1,1
31386,33100,392662000000000.0,1,6,12,1
31395,33100,402645000000000.0,1,6,9,1
31398,37340,405111000000000.0,1,6,1,1
31412,45300,412308000000000.0,1,1,11,3
31415,45300,412557000000000.0,1,3,8,2
31426,33100,422519000000000.0,1,7,14,1
31443,33100,492824000000000.0,1,1,13,2
31445,33100,501227000000000.0,1,3,7,3
31449,45300,502114000000000.0,1,3,13,3
31463,45300,509112000000000.0,1,1,1,2
31479,45300,512427000000000.0,1,7,3,1
31505,33100,541062000000000.0,1,4,9,3
31509,37340,542320000000000.0,1,1,7,2
31520,33100,573062000000000.0,1,7,1,1
31521,33100,573063000000000.0,1,6,7,1
31522,33100,573072000000000.0,1,1,2,2
31525,33100,573073000000000.0,1,1,8,3
31528,33100,590003000000000.0,1,1,8,4
31536,33100,596033000000000.0,1,6,3,1
31573,37340,612644000000000.0,1,1,14,3
31576,33100,621007000000000.0,1,1,11,3
31580,37340,621024000000000.0,1,4,10,2
31593,37340,621624000000000.0,1,1,12,3
31606,45300,631023000000000.0,1,2,16,2
31610,45300,632057000000000.0,1,6,12,1
31626,45300,701222000000000.0,1,1,13,2
31629,37340,702119000000000.0,1,1,11,4
31633,33100,704093000000000.0,1,3,10,3
31644,45300,712429000000000.0,1,1,9,3
31655,33100,721551000000000.0,1,4,13,3
31662,37340,721808000000000.0,1,4,10,3
31670,33100,722511000000000.0,1,7,3,1
31673,33100,732861000000000.0,1,1,9,2
31681,33100,752105000000000.0,1,1,11,2
31686,36740,771527000000000.0,1,3,13,4
31692,33100,773072000000000.0,1,1,12,3
31711,45300,792398000000000.0,1,4,16,3
31721,45300,802122000000000.0,1,7,1,2
31736,36740,821024000000000.0,1,7,7,1
31738,33100,821737000000000.0,1,7,11,1
31757,45300,881929000000000.0,1,7,14,2
31761,33100,892513000000000.0,1,4,6,3
31764,45300,900129000000000.0,1,7,10,1
31770,36740,906123000000000.0,1,1,8,3
31797,33100,910206000000000.0,5,1,13,2
31829,33100,951328000000000.0,1,4,8,4
36944,12060,1235000000000.0,1,7,10,1
36945,12060,3220500000000.0,1,1,16,3
36968,12060,10311900000000.0,1,1,13,2
36972,12060,10312100000000.0,1,7,11,1
36976,12060,10312600000000.0,1,1,14,2
36987,12060,31197100000000.0,1,7,12,2
36989,12060,31384100000000.0,1,6,13,1
36994,12060,31800100000000.0,1,4,7,3
37002,12060,63186100000000.0,1,1,16,2
37004,12060,71035000000000.0,1,1,8,2
37010,12060,71835000000000.0,1,7,8,1
37011,12060,71935000000000.0,1,7,13,1
37018,12060,100171000000000.0,1,6,15,1
37022,12060,101331000000000.0,1,7,7,1
37026,12060,101630000000000.0,1,7,1,2
37037,12060,104123000000000.0,1,6,4,1
37049,12060,110421000000000.0,1,7,9,1
37055,12060,116930000000000.0,1,4,6,3
37063,12060,121061000000000.0,1,1,15,2
37066,12060,124520000000000.0,1,6,16,1
37069,12060,126630000000000.0,1,7,14,1
37070,12060,127180000000000.0,1,4,1,4
37080,12060,141004000000000.0,1,7,14,1
37086,12060,150941000000000.0,1,1,5,3
37090,12060,157451000000000.0,1,6,13,2
37094,12060,160441000000000.0,1,1,15,2
37107,12060,203063000000000.0,1,1,8,3
37110,12060,203419000000000.0,1,7,1,1
37112,12060,209128000000000.0,1,4,6,3
37120,12060,211004000000000.0,1,6,14,1
37122,12060,223237000000000.0,1,4,1,2
37126,12060,238093000000000.0,1,1,6,2
37128,12060,241004000000000.0,1,1,16,3
37131,12060,242073000000000.0,1,7,9,1
37136,12060,242074000000000.0,1,6,13,1
37137,12060,248003000000000.0,1,6,12,1
37138,12060,261234000000000.0,1,7,12,1
37141,12060,268044000000000.0,1,4,8,2
37143,12060,300123000000000.0,1,7,12,1
37144,12060,300251000000000.0,1,7,10,1
37146,12060,301736000000000.0,1,6,16,2
37149,12060,310202000000000.0,1,1,16,2
37154,12060,327341000000000.0,1,7,2,1
37155,12060,328150000000000.0,1,6,14,1
37159,12060,341810000000000.0,1,7,4,1
37166,12060,355160000000000.0,1,1,16,2
37168,12060,360101000000000.0,1,6,12,2
37173,12060,366840000000000.0,1,6,14,2
37176,12060,378160000000000.0,1,7,12,1
37210,12060,431834000000000.0,1,6,7,1
37225,12060,631225000000000.0,1,6,14,2
37229,12060,691031000000000.0,1,7,13,1
37230,12060,691431000000000.0,1,4,2,3
37235,12060,733819000000000.0,1,6,13,2
37243,12060,803227000000000.0,1,7,3,1
37253,12060,841834000000000.0,1,6,12,2
37255,12060,883380000000000.0,1,6,10,1
37262,12060,931614000000000.0,1,6,13,2
44889,16980,1109370000000.0,1,1,4,4
44894,16980,6169140000000.0,1,3,9,6
44901,16980,6189140000000.0,1,6,14,1
44908,16980,10600900000000.0,1,1,7,5
44915,16980,10606700000000.0,1,1,16,2
44918,16980,10700900000000.0,1,4,1,4
44939,16980,10710600000000.0,1,6,12,2
44941,16980,10710800000000.0,1,4,12,5
44955,16980,10716100000000.0,1,1,6,5
44961,16980,10716600000000.0,1,1,15,6
44972,16980,10716900000000.0,1,6,3,1
44973,16980,10717000000000.0,1,7,8,1
44981,16980,10717200000000.0,1,6,3,1
44984,16980,10717300000000.0,1,7,3,1
44991,16980,10717400000000.0,1,7,1,1
44996,16980,10717500000000.0,1,7,12,1
44998,16980,10717600000000.0,1,7,6,1
45003,16980,10717700000000.0,1,4,4,4
45018,16980,10718200000000.0,1,7,7,1
45019,16980,10718300000000.0,1,1,16,4
45028,16980,10718400000000.0,1,4,5,3
45037,16980,10718500000000.0,1,1,1,5
45045,16980,10718600000000.0,1,1,9,2
45051,16980,10718700000000.0,1,6,13,3
45055,16980,10718800000000.0,1,4,7,4
45059,16980,10718900000000.0,1,4,4,3
45062,16980,10800900000000.0,1,6,6,2
45068,16980,10806700000000.0,1,6,15,1
45069,16980,14087400000000.0,1,1,9,3
45072,16980,20067600000000.0,1,1,8,2
45082,16980,64038000000000.0,1,3,12,4
45086,16980,71152200000000.0,1,4,15,4
45090,16980,71845200000000.0,1,1,14,2
45093,16980,87048800000000.0,1,6,15,1
45097,16980,104820000000000.0,1,1,15,3
45107,16980,106690000000000.0,1,1,8,5
45112,16980,106890000000000.0,1,6,8,1
45113,16980,107164000000000.0,1,1,16,3
45117,16980,107174000000000.0,1,6,8,1
45119,16980,107184000000000.0,1,7,16,1
45120,16980,107581000000000.0,1,1,16,2
45122,16980,107761000000000.0,1,4,9,4
45133,16980,110006000000000.0,1,3,9,5
45143,16980,131691000000000.0,1,1,13,5
45159,16980,133341000000000.0,1,1,16,2
45168,16980,134371000000000.0,1,1,13,4
45172,16980,137813000000000.0,1,1,9,2
45175,16980,137840000000000.0,1,6,7,1
45176,16980,139331000000000.0,1,6,6,1
45181,16980,143681000000000.0,1,1,14,5
45186,16980,147832000000000.0,1,6,15,1
45188,16980,155791000000000.0,1,6,15,1
45202,16980,163051000000000.0,1,1,13,6
45208,16980,163251000000000.0,1,6,11,1
45209,16980,163670000000000.0,1,1,12,2
45211,16980,163690000000000.0,1,1,6,2
45215,16980,165430000000000.0,1,1,15,2
45221,16980,167831000000000.0,1,7,2,1
45223,16980,168080000000000.0,1,6,10,1
45224,16980,168580000000000.0,1,1,13,3
45233,16980,168780000000000.0,1,1,12,2
45236,16980,169830000000000.0,1,1,16,3
45239,16980,171909000000000.0,1,1,14,3
45245,16980,173070000000000.0,1,7,16,1
45246,16980,173090000000000.0,1,7,8,1
45247,16980,173211000000000.0,1,6,1,1
45251,16980,173251000000000.0,1,3,9,4
45257,16980,173970000000000.0,1,1,16,2
45259,16980,175230000000000.0,1,3,5,2
45261,16980,175881000000000.0,1,1,16,3
45278,16980,177249000000000.0,1,3,3,4
45282,16980,177531000000000.0,1,7,9,1
45283,16980,177661000000000.0,1,7,10,1
45288,16980,178780000000000.0,1,4,1,3
45292,16980,179030000000000.0,1,1,13,2
45294,16980,179051000000000.0,1,1,16,2
45316,16980,179530000000000.0,1,6,6,1
45322,16980,183190000000000.0,1,1,14,6
45329,16980,183311000000000.0,1,1,15,4
45333,16980,183590000000000.0,1,6,13,2
45335,16980,183611000000000.0,1,7,11,2
45337,16980,183670000000000.0,1,6,14,1
45338,16980,183890000000000.0,1,4,10,3
45341,16980,185430000000000.0,1,7,10,1
45342,16980,185461000000000.0,1,1,14,4
45352,16980,186071000000000.0,1,4,4,2
45362,16980,186221000000000.0,1,1,13,4
45369,16980,187261000000000.0,1,6,12,1
45371,16980,188080000000000.0,1,1,14,3
45374,16980,188180000000000.0,1,1,16,4
45378,16980,188380000000000.0,1,1,16,4
45383,16980,188680000000000.0,1,4,14,2
45385,16980,188940000000000.0,1,4,7,4
45389,16980,189630000000000.0,1,6,11,1
45391,16980,191373000000000.0,1,7,9,1
45393,16980,191873000000000.0,1,7,16,1
45394,16980,191973000000000.0,1,7,1,1
45397,16980,192311000000000.0,1,3,13,4
45416,16980,210005000000000.0,1,4,14,3
45419,16980,237816000000000.0,1,4,14,3
45424,16980,257455000000000.0,1,1,16,2
45426,16980,261578000000000.0,1,1,10,3
45429,16980,271381000000000.0,1,7,15,1
45446,16980,303163000000000.0,1,1,15,3
45449,16980,303173000000000.0,1,4,13,3
45455,16980,303183000000000.0,1,7,2,1
45458,16980,304185000000000.0,1,4,11,3
45461,16980,310603000000000.0,1,1,13,2
45463,16980,310605000000000.0,1,1,9,2
45478,16980,310703000000000.0,1,6,15,1
45484,16980,310707000000000.0,1,6,14,1
45489,16980,310708000000000.0,1,7,12,1
45496,16980,310803000000000.0,1,1,15,6
45506,16980,317761000000000.0,1,1,14,2
45509,16980,321179000000000.0,1,6,14,1
45511,16980,321779000000000.0,1,4,7,3
45514,16980,337840000000000.0,1,7,13,1
45515,16980,337888000000000.0,1,1,16,4
45521,16980,351175000000000.0,1,4,5,4
45525,16980,351275000000000.0,1,7,6,1
45528,16980,351477000000000.0,1,6,14,1
45529,16980,351577000000000.0,1,1,16,4
45533,16980,351777000000000.0,1,7,13,1
45534,16980,351875000000000.0,1,6,5,1
45535,16980,351977000000000.0,1,1,15,4
45542,16980,371298000000000.0,1,1,12,2
45545,16980,371544000000000.0,1,4,12,4
45553,16980,371953000000000.0,1,4,12,3
45556,16980,377242000000000.0,1,1,14,5
45561,16980,387043000000000.0,1,1,8,3
45565,16980,400169000000000.0,1,7,4,1
45567,16980,400179000000000.0,1,1,16,4
45571,16980,400189000000000.0,1,4,5,3
45584,16980,403177000000000.0,1,1,16,2
45586,16980,403187000000000.0,1,6,15,1
45593,16980,406102000000000.0,1,7,13,1
45594,16980,410808000000000.0,1,4,14,2
45599,16980,437881000000000.0,1,1,16,2
45601,16980,437885000000000.0,1,7,16,1
45602,16980,447835000000000.0,1,6,8,1
45605,16980,451178000000000.0,1,7,11,1
45606,16980,451278000000000.0,1,6,15,1
45608,16980,451478000000000.0,1,7,16,1
45610,16980,451778000000000.0,1,7,7,1
45611,16980,457450000000000.0,1,6,11,2
45614,16980,467675000000000.0,1,6,16,1
45620,16980,471727000000000.0,1,6,16,2
45631,16980,487449000000000.0,1,6,1,1
45632,16980,503165000000000.0,1,1,1,2
45640,16980,503185000000000.0,1,6,13,2
45642,16980,517763000000000.0,1,6,14,1
45643,16980,517767000000000.0,1,3,13,3
45646,16980,527807000000000.0,1,1,16,4
45650,16980,531473000000000.0,1,6,8,1
45652,16980,531573000000000.0,1,4,10,3
45655,16980,531673000000000.0,1,7,9,1
45657,16980,531773000000000.0,1,1,14,7
45668,16980,571388000000000.0,1,4,3,3
45676,16980,571389000000000.0,1,7,5,1
45677,16980,571486000000000.0,1,6,11,1
45688,16980,587049000000000.0,1,7,13,1
45689,16980,603162000000000.0,1,6,2,1
45690,16980,603182000000000.0,1,1,15,2
45696,16980,604067000000000.0,1,1,8,5
45702,16980,607097000000000.0,1,6,16,2
45714,16980,610701000000000.0,1,4,9,7
45722,16980,610801000000000.0,1,7,14,1
45731,16980,636098000000000.0,1,7,13,1
45734,16980,643057000000000.0,1,1,13,2
45739,16980,667674000000000.0,1,7,8,2
45743,16980,671807000000000.0,1,6,7,1
45760,16980,691477000000000.0,1,7,15,3
45763,16980,691677000000000.0,1,6,15,2
45765,16980,691977000000000.0,1,4,10,2
45768,16980,697007000000000.0,1,3,5,2
45772,16980,700177000000000.0,1,7,1,1
45774,16980,700187000000000.0,1,6,12,1
45776,16980,702390000000000.0,1,1,8,5
45781,16980,704068000000000.0,1,3,6,2
45785,16980,708481000000000.0,1,7,14,1
45786,16980,709107000000000.0,1,1,15,2
45790,16980,710708000000000.0,1,6,1,1
45794,16980,710808000000000.0,1,1,7,2
45796,16980,717390000000000.0,1,1,14,2
45798,16980,718381000000000.0,1,6,12,2
45804,16980,719031000000000.0,1,7,2,1
45805,16980,719431000000000.0,1,4,6,2
45807,16980,725381000000000.0,1,6,15,2
45810,16980,725530000000000.0,1,6,16,2
45812,16980,731630000000000.0,1,4,13,2
