person_id,age,sex,hours_a_week,occupation,marital_status,education
128458,30-40,male,30-40hr,Construction and extraction occupations,MARRIED - SPOUSE PRESENT,9TH GRADE
127948,30-40,male,20-30hr,Construction and extraction occupations,WIFE ISSUE,9TH GRADE
126705,40-50,female,30-40hr,Building and grounds cleaning and maintenance occupations,MARRIED - SPOUSE PRESENT,"1ST, 2ND, 3RD OR 4TH GRADE"
126706,50-60,male,10-20hr,"Installation, maintenance, and repair occupations",MARRIED - SPOUSE PRESENT,"1ST, 2ND, 3RD OR 4TH GRADE"
128404,40-50,male,30-40hr,Construction and extraction occupations,NEVER MARRIED,"1ST, 2ND, 3RD OR 4TH GRADE"
128250,40-50,male,30-40hr,"Installation, maintenance, and repair occupations",MARRIED - SPOUSE PRESENT,LESS THAN 1ST GRADE
125677,60-70,female,30-40hr,"Education, training, and library occupations",MARRIED - SPOUSE PRESENT,LESS THAN 1ST GRADE
125828,40-50,male,30-40hr,Construction and extraction occupations,MARRIED - SPOUSE PRESENT,LESS THAN 1ST GRADE
125655,50-60,female,30-40hr,Management occupations,MARRIED - SPOUSE PRESENT,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
128997,40-50,male,30-40hr,"Arts, design, entertainment, sports, and media occupations",MARRIED - SPOUSE PRESENT,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
125987,20-30,male,30-40hr,Business and financial operations occupations,MARRIED - SPOUSE PRESENT,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
128477,40-50,female,30-40hr,Business and financial operations occupations,MARRIED - SPOUSE PRESENT,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
128554,30-40,male,Much hr,Computer and mathematical science occupations,MARRIED - SPOUSE PRESENT,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
128346,30-40,female,10-20hr,Office and administrative support occupations,MARRIED - SPOUSE PRESENT,ASSOCIATE DEGREE-ACADEMIC PROGRAM
127969,30-40,female,10-20hr,Healthcare practitioner and technical occupations,MARRIED - SPOUSE PRESENT,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
125986,20-30,female,40-50hr,Healthcare practitioner and technical occupations,MARRIED - SPOUSE PRESENT,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
128884,40-50,female,30-40hr,Management occupations,MARRIED - SPOUSE PRESENT,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
125860,40-50,female,30-40hr,Business and financial operations occupations,MARRIED - SPOUSE PRESENT,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
128675,20-30,female,30-40hr,Computer and mathematical science occupations,MARRIED - SPOUSE PRESENT,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
125626,20-30,male,Much hr,Management occupations,NEVER MARRIED,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
125790,20-30,female,30-40hr,Sales and related occupations,NEVER MARRIED,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
127160,30-40,male,30-40hr,Computer and mathematical science occupations,NEVER MARRIED,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
128478,40-50,male,Extreme hr,"Life, physical, and social science occupations",MARRIED - SPOUSE PRESENT,"DOCTORATE DEGREE (EX: PhD, EdD)"
127586,20-30,male,Extreme hr,Architecture and engineering occupations,NEVER MARRIED,"DOCTORATE DEGREE (EX: PhD, EdD)"
127587,20-30,male,Extreme hr,Architecture and engineering occupations,NEVER MARRIED,"DOCTORATE DEGREE (EX: PhD, EdD)"
127672,50-60,female,30-40hr,Computer and mathematical science occupations,WIFE ISSUE,"PROFESSIONAL SCHOOL DEG (EX: MD, DDS, DVM)"
128666,30-40,male,30-40hr,Healthcare practitioner and technical occupations,NEVER MARRIED,"PROFESSIONAL SCHOOL DEG (EX: MD, DDS, DVM)"
127453,20-30,male,20-30hr,Sales and related occupations,MARRIED - SPOUSE PRESENT,SOME COLLEGE BUT NO DEGREE
127456,20-30,female,30-40hr,Food preparation and serving related occupations,NEVER MARRIED,SOME COLLEGE BUT NO DEGREE
128634,20-30,male,30-40hr,"Installation, maintenance, and repair occupations",NEVER MARRIED,SOME COLLEGE BUT NO DEGREE
125988,20-30,male,30-40hr,Healthcare support occupations,NEVER MARRIED,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
127457,60-70,male,30-40hr,"Installation, maintenance, and repair occupations",WIFE ISSUE,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
128441,40-50,male,30-40hr,Transportation and material moving occupations,WIFE ISSUE,5TH OR 6TH GRADE
128280,40-50,male,40-50hr,Production occupations,MARRIED - SPOUSE PRESENT,7TH OR 8TH GRADE
127099,20-30,male,30-40hr,"Installation, maintenance, and repair occupations",NEVER MARRIED,7TH OR 8TH GRADE
125791,40-50,female,30-40hr,Personal care and service occupations,MARRIED - SPOUSE PRESENT,12TH GRADE NO DIPLOMA
125792,50-60,male,30-40hr,Architecture and engineering occupations,MARRIED - SPOUSE PRESENT,12TH GRADE NO DIPLOMA
127100,60-70,male,30-40hr,"Installation, maintenance, and repair occupations",NEVER MARRIED,9TH GRADE
127101,30-40,male,30-40hr,"Installation, maintenance, and repair occupations",NEVER MARRIED,9TH GRADE
127798,40-50,male,30-40hr,Management occupations,MARRIED - SPOUSE PRESENT,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
125815,40-50,male,30-40hr,"Education, training, and library occupations",MARRIED - SPOUSE PRESENT,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
125816,30-40,female,30-40hr,"Education, training, and library occupations",MARRIED - SPOUSE PRESENT,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
128818,50-60,male,30-40hr,"Education, training, and library occupations",MARRIED - SPOUSE PRESENT,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
128728,20-30,female,30-40hr,Personal care and service occupations,NEVER MARRIED,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
127845,40-50,female,30-40hr,Legal occupations,MARRIED - SPOUSE PRESENT,ASSOCIATE DEGREE-ACADEMIC PROGRAM
125998,60-70,female,30-40hr,Protective service occupations,WIFE ISSUE,ASSOCIATE DEGREE-ACADEMIC PROGRAM
127896,30-40,male,40-50hr,Management occupations,MARRIED - SPOUSE PRESENT,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
127846,30-40,male,30-40hr,Office and administrative support occupations,MARRIED - SPOUSE PRESENT,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
125935,30-40,male,Much hr,Office and administrative support occupations,MARRIED - SPOUSE PRESENT,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
125934,30-40,female,40-50hr,"Education, training, and library occupations",MARRIED - SPOUSE PRESENT,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
126771,60-70,female,40-50hr,"Education, training, and library occupations",MARRIED - SPOUSE PRESENT,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
126768,60-70,male,30-40hr,"Arts, design, entertainment, sports, and media occupations",WIFE ISSUE,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
126399,60-70,female,30-40hr,"Education, training, and library occupations",WIFE ISSUE,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
125842,40-50,female,30-40hr,Management occupations,NEVER MARRIED,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
128992,20-30,female,30-40hr,Office and administrative support occupations,NEVER MARRIED,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
128993,20-30,female,30-40hr,Office and administrative support occupations,NEVER MARRIED,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
127452,40-50,female,40-50hr,Office and administrative support occupations,NEVER MARRIED,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
127710,50-60,male,30-40hr,Business and financial operations occupations,NEVER MARRIED,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
127864,40-50,male,30-40hr,Business and financial operations occupations,NEVER MARRIED,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
127849,60-70,female,30-40hr,"Arts, design, entertainment, sports, and media occupations",WIFE ISSUE,"DOCTORATE DEGREE (EX: PhD, EdD)"
126956,30-40,female,30-40hr,Management occupations,MARRIED - SPOUSE PRESENT,SOME COLLEGE BUT NO DEGREE
126957,40-50,male,30-40hr,Office and administrative support occupations,MARRIED - SPOUSE PRESENT,SOME COLLEGE BUT NO DEGREE
128114,20-30,female,30-40hr,Personal care and service occupations,WIFE ISSUE,SOME COLLEGE BUT NO DEGREE
126532,30-40,male,Vary hr,Business and financial operations occupations,WIFE ISSUE,SOME COLLEGE BUT NO DEGREE
127134,50-60,male,Vary hr,Construction and extraction occupations,WIFE ISSUE,SOME COLLEGE BUT NO DEGREE
127669,40-50,female,30-40hr,Healthcare practitioner and technical occupations,NEVER MARRIED,SOME COLLEGE BUT NO DEGREE
128290,60-70,female,30-40hr,Healthcare practitioner and technical occupations,NEVER MARRIED,SOME COLLEGE BUT NO DEGREE
126620,20-30,female,30-40hr,Personal care and service occupations,NEVER MARRIED,SOME COLLEGE BUT NO DEGREE
127547,30-40,female,30-40hr,Personal care and service occupations,NEVER MARRIED,SOME COLLEGE BUT NO DEGREE
125843,20-30,female,30-40hr,Personal care and service occupations,NEVER MARRIED,SOME COLLEGE BUT NO DEGREE
127478,30-40,female,30-40hr,Healthcare support occupations,NEVER MARRIED,SOME COLLEGE BUT NO DEGREE
125861,20-30,female,30-40hr,Healthcare support occupations,NEVER MARRIED,SOME COLLEGE BUT NO DEGREE
127792,20-30,female,30-40hr,Healthcare support occupations,NEVER MARRIED,SOME COLLEGE BUT NO DEGREE
126790,40-50,male,30-40hr,Office and administrative support occupations,NEVER MARRIED,SOME COLLEGE BUT NO DEGREE
127059,30-40,female,40-50hr,Office and administrative support occupations,NEVER MARRIED,SOME COLLEGE BUT NO DEGREE
125862,20-30,male,30-40hr,Office and administrative support occupations,NEVER MARRIED,SOME COLLEGE BUT NO DEGREE
125804,40-50,female,30-40hr,Transportation and material moving occupations,NEVER MARRIED,SOME COLLEGE BUT NO DEGREE
128959,Teen,male,30-40hr,Transportation and material moving occupations,NEVER MARRIED,SOME COLLEGE BUT NO DEGREE
125995,20-30,female,30-40hr,Food preparation and serving related occupations,NEVER MARRIED,SOME COLLEGE BUT NO DEGREE
128651,30-40,female,30-40hr,Food preparation and serving related occupations,NEVER MARRIED,SOME COLLEGE BUT NO DEGREE
128789,20-30,female,30-40hr,Production occupations,NEVER MARRIED,SOME COLLEGE BUT NO DEGREE
125805,20-30,male,30-40hr,Production occupations,NEVER MARRIED,SOME COLLEGE BUT NO DEGREE
127668,30-40,female,30-40hr,Sales and related occupations,NEVER MARRIED,SOME COLLEGE BUT NO DEGREE
128349,30-40,female,30-40hr,"Education, training, and library occupations",NEVER MARRIED,SOME COLLEGE BUT NO DEGREE
128961,40-50,female,30-40hr,Healthcare support occupations,WIFE ISSUE,SOME COLLEGE BUT NO DEGREE
128273,40-50,male,30-40hr,Personal care and service occupations,WIFE ISSUE,SOME COLLEGE BUT NO DEGREE
126914,50-60,male,30-40hr,Office and administrative support occupations,WIFE ISSUE,SOME COLLEGE BUT NO DEGREE
128358,50-60,male,Vary hr,"Installation, maintenance, and repair occupations",WIFE ISSUE,SOME COLLEGE BUT NO DEGREE
125795,40-50,female,30-40hr,Office and administrative support occupations,MARRIED - SPOUSE PRESENT,ASSOCIATE DEGREE-OCCUPATIONAL/VOCATIONAL
128923,80+,female,10-20hr,Legal occupations,WIFE ISSUE,ASSOCIATE DEGREE-OCCUPATIONAL/VOCATIONAL
128522,30-40,female,30-40hr,Healthcare support occupations,MARRIED - SPOUSE PRESENT,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
127790,70-80,male,20-30hr,Transportation and material moving occupations,MARRIED - SPOUSE PRESENT,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
128523,40-50,male,30-40hr,"Installation, maintenance, and repair occupations",MARRIED - SPOUSE PRESENT,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
127510,40-50,female,30-40hr,Healthcare practitioner and technical occupations,NEVER MARRIED,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
127602,20-30,female,10-20hr,Healthcare support occupations,NEVER MARRIED,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
127746,20-30,female,20-30hr,Healthcare support occupations,NEVER MARRIED,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
127516,50-60,female,30-40hr,Management occupations,NEVER MARRIED,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
128377,40-50,female,30-40hr,Building and grounds cleaning and maintenance occupations,NEVER MARRIED,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
125917,20-30,male,30-40hr,Transportation and material moving occupations,NEVER MARRIED,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
127788,20-30,female,20-30hr,Production occupations,NEVER MARRIED,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
128207,40-50,female,30-40hr,Sales and related occupations,NEVER MARRIED,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
128924,30-40,female,30-40hr,Sales and related occupations,NEVER MARRIED,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
125799,Teen,male,30-40hr,Protective service occupations,NEVER MARRIED,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
127050,40-50,female,30-40hr,Healthcare support occupations,WIFE ISSUE,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
128991,70-80,female,10-20hr,Food preparation and serving related occupations,WIFE ISSUE,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
128418,60-70,female,30-40hr,Production occupations,WIFE ISSUE,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
128934,60-70,female,10-20hr,Protective service occupations,WIFE ISSUE,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
128419,40-50,male,30-40hr,Food preparation and serving related occupations,WIFE ISSUE,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
126650,20-30,female,30-40hr,Sales and related occupations,WIFE ISSUE,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
126521,20-30,male,30-40hr,Building and grounds cleaning and maintenance occupations,NEVER MARRIED,7TH OR 8TH GRADE
126617,40-50,female,10-20hr,Healthcare support occupations,NEVER MARRIED,12TH GRADE NO DIPLOMA
128525,Teen,female,10-20hr,Office and administrative support occupations,NEVER MARRIED,11TH GRADE
125794,50-60,male,30-40hr,Construction and extraction occupations,MARRIED - SPOUSE PRESENT,10TH GRADE
127509,50-60,female,30-40hr,Food preparation and serving related occupations,NEVER MARRIED,9TH GRADE
128210,30-40,male,30-40hr,"Education, training, and library occupations",NEVER MARRIED,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
125767,30-40,male,30-40hr,Food preparation and serving related occupations,NEVER MARRIED,SOME COLLEGE BUT NO DEGREE
128149,20-30,female,30-40hr,Office and administrative support occupations,MARRIED - SPOUSE PRESENT,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
127977,40-50,female,10-20hr,Computer and mathematical science occupations,MARRIED - SPOUSE PRESENT,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
126535,20-30,female,10-20hr,Food preparation and serving related occupations,NEVER MARRIED,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
127531,20-30,female,30-40hr,Office and administrative support occupations,NEVER MARRIED,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
22522,40-50,female,20-30hr,Healthcare practitioner and technical occupations,MARRIED - SPOUSE PRESENT,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
22981,40-50,female,10-20hr,Management occupations,MARRIED - SPOUSE PRESENT,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
22877,40-50,male,30-40hr,Management occupations,MARRIED - SPOUSE PRESENT,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
22402,20-30,female,Much hr,Business and financial operations occupations,MARRIED - SPOUSE PRESENT,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
22613,30-40,male,Much hr,Business and financial operations occupations,MARRIED - SPOUSE PRESENT,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
22702,30-40,male,40-50hr,Sales and related occupations,MARRIED - SPOUSE PRESENT,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
22768,20-30,female,30-40hr,"Education, training, and library occupations",MARRIED - SPOUSE PRESENT,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
22900,50-60,female,Much hr,"Education, training, and library occupations",MARRIED - SPOUSE PRESENT,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
22614,20-30,female,40-50hr,Architecture and engineering occupations,MARRIED - SPOUSE PRESENT,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
22726,60-70,female,10-20hr,Healthcare practitioner and technical occupations,WIFE ISSUE,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
22755,40-50,female,40-50hr,"Education, training, and library occupations",WIFE ISSUE,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
22393,40-50,female,30-40hr,Personal care and service occupations,NEVER MARRIED,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
22473,30-40,male,Much hr,Management occupations,NEVER MARRIED,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
22560,30-40,female,40-50hr,Management occupations,NEVER MARRIED,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
22698,50-60,female,30-40hr,"Arts, design, entertainment, sports, and media occupations",NEVER MARRIED,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
22947,40-50,male,Little hr,"Arts, design, entertainment, sports, and media occupations",NEVER MARRIED,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
22857,40-50,male,40-50hr,"Life, physical, and social science occupations",NEVER MARRIED,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
22420,40-50,male,30-40hr,Production occupations,NEVER MARRIED,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
22973,40-50,female,30-40hr,"Education, training, and library occupations",NEVER MARRIED,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
22559,30-40,male,30-40hr,"Education, training, and library occupations",NEVER MARRIED,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
22982,50-60,male,30-40hr,"Arts, design, entertainment, sports, and media occupations",MARRIED - SPOUSE PRESENT,ASSOCIATE DEGREE-ACADEMIC PROGRAM
22437,40-50,female,30-40hr,"Education, training, and library occupations",MARRIED - SPOUSE PRESENT,ASSOCIATE DEGREE-ACADEMIC PROGRAM
22901,50-60,male,30-40hr,Construction and extraction occupations,MARRIED - SPOUSE PRESENT,ASSOCIATE DEGREE-ACADEMIC PROGRAM
22421,20-30,male,20-30hr,Sales and related occupations,NEVER MARRIED,ASSOCIATE DEGREE-ACADEMIC PROGRAM
22864,30-40,female,30-40hr,Healthcare practitioner and technical occupations,MARRIED - SPOUSE PRESENT,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
22854,50-60,female,30-40hr,Management occupations,MARRIED - SPOUSE PRESENT,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
22922,40-50,male,40-50hr,Management occupations,MARRIED - SPOUSE PRESENT,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
22878,40-50,female,30-40hr,"Arts, design, entertainment, sports, and media occupations",MARRIED - SPOUSE PRESENT,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
22842,40-50,female,30-40hr,"Arts, design, entertainment, sports, and media occupations",MARRIED - SPOUSE PRESENT,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
22843,40-50,male,30-40hr,Business and financial operations occupations,MARRIED - SPOUSE PRESENT,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
22703,20-30,female,40-50hr,Business and financial operations occupations,MARRIED - SPOUSE PRESENT,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
22705,40-50,female,30-40hr,Computer and mathematical science occupations,MARRIED - SPOUSE PRESENT,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
22974,30-40,female,30-40hr,Computer and mathematical science occupations,MARRIED - SPOUSE PRESENT,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
22999,30-40,male,30-40hr,Construction and extraction occupations,MARRIED - SPOUSE PRESENT,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
22769,20-30,male,40-50hr,Architecture and engineering occupations,MARRIED - SPOUSE PRESENT,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
22948,30-40,female,20-30hr,Personal care and service occupations,WIFE ISSUE,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
22848,40-50,female,30-40hr,Office and administrative support occupations,WIFE ISSUE,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
22777,40-50,female,30-40hr,Business and financial operations occupations,WIFE ISSUE,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
22443,30-40,male,30-40hr,Business and financial operations occupations,WIFE ISSUE,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
22642,50-60,female,30-40hr,Business and financial operations occupations,WIFE ISSUE,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
22408,30-40,male,30-40hr,Production occupations,WIFE ISSUE,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
22727,60-70,male,40-50hr,Construction and extraction occupations,WIFE ISSUE,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
22995,40-50,male,40-50hr,Protective service occupations,WIFE ISSUE,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
22600,50-60,male,30-40hr,Protective service occupations,WIFE ISSUE,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
22573,50-60,male,30-40hr,Healthcare practitioner and technical occupations,NEVER MARRIED,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
22409,30-40,female,30-40hr,Office and administrative support occupations,NEVER MARRIED,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
